date,open,high,low,close,volume,amount,outstanding_share,turnover
2023-01-05,3369.74,3518.45,3349.32,3508.98,40279056.0,7535626606.0,3881525907.0,0.010377118938549442
2023-01-06,3548.16,3548.16,3486.33,3536.09,23338295.0,4428033739.0,3881525907.0,0.00601265985573132
2023-01-09,3573.04,3655.47,3530.52,3636.72,27557314.0,5362756421.0,3881525907.0,0.007099608416963736
2023-01-10,3635.23,3652.13,3613.14,3624.84,20275236.0,3965377701.0,3881525907.0,0.005223522008042081
2023-01-11,3621.12,3638.76,3575.82,3603.67,16999458.0,3304975110.0,3881525907.0,0.004379581228439808
2023-01-12,3620.38,3634.68,3564.87,3590.49,13822699.0,2675310869.0,3881525907.0,0.0035611507770879347
2023-01-13,3590.49,3702.26,3589.56,3686.85,24506446.0,4833945958.0,3881525907.0,0.00631361134439544
2023-01-16,3713.21,3885.32,3713.21,3834.26,36352479.0,7493040737.0,3881525907.0,0.0093655123966689
2023-01-17,3843.17,3857.65,3743.1,3766.31,21507890.0,4383014177.0,3881525907.0,0.005541091445818347
2023-01-18,3804.74,3932.1,3793.42,3820.89,27241217.0,5639270862.0,3881525907.0,0.007018172144844581
2023-01-19,3832.96,3833.89,3756.84,3811.61,18119892.0,3710296048.0,3881525907.0,0.004668239355899268
2023-01-20,3859.7,3936.0,3845.03,3875.11,27348025.0,5738958670.0,3881525907.0,0.007045689158142723
2023-01-30,4058.35,4082.49,3978.33,4039.97,32180876.0,7001555735.0,3881525907.0,0.008290779649818784
2023-01-31,4028.65,4043.13,3878.45,3880.31,25724708.0,5456751654.0,3881525907.0,0.0066274729620141625
2023-02-01,3871.02,3910.01,3783.02,3899.99,25655223.0,5334911717.0,3881525907.0,0.006609571497058154
2023-02-02,3930.25,3982.42,3901.66,3945.47,18327161.0,3899833436.0,3881525907.0,0.0047216382008293525
2023-02-03,3898.87,3936.0,3824.61,3898.87,19935209.0,4156921814.0,3881525907.0,0.005135920634729903
2023-02-06,3704.48,3797.32,3662.71,3744.77,33407544.0,6710340318.0,3881525907.0,0.008606806910589557
2023-02-07,3744.77,3811.61,3741.06,3772.07,15811588.0,3216023678.0,3881525907.0,0.0040735495212038016
2023-02-08,3772.07,3787.48,3680.16,3704.86,16905733.0,3384827004.0,3881525907.0,0.004355434796792662
2023-02-09,3706.9,3856.91,3704.86,3850.41,24493992.0,5026717804.0,3881525907.0,0.006310402812416421
2023-02-10,3850.41,3852.09,3771.14,3800.47,14032129.0,2872338309.0,3881525907.0,0.003615106361829057
2023-02-13,3768.91,3989.85,3768.72,3943.43,28908783.0,6110099289.0,3881525907.0,0.007447788239121496
2023-02-14,3943.43,3968.49,3872.88,3884.76,18490190.0,3886700986.0,3881525907.0,0.004763639466286834
2023-02-15,3928.39,3971.09,3889.59,3917.44,16925791.0,3584495859.0,3881525907.0,0.004360602352151195
2023-02-16,3886.8,3985.76,3858.03,3913.54,21337960.0,4522470620.0,3881525907.0,0.00549731227132062
2023-02-17,3888.66,3981.49,3861.74,3864.52,18446776.0,3901124993.0,3881525907.0,0.0047524546897221055
2023-02-20,3865.45,3969.42,3815.32,3953.64,19166754.0,4024080432.0,3881525907.0,0.004937943081980826
2023-02-21,3945.29,3947.51,3871.02,3900.36,13939573.0,2922693859.0,3881525907.0,0.003591261100398988
2023-02-22,3870.09,3908.9,3833.89,3852.46,14100545.0,2931801636.0,3881525907.0,0.003632732419631896
2023-02-23,3833.89,3865.82,3781.91,3807.9,14580801.0,2993988118.0,3881525907.0,0.0037564610798306855
2023-02-24,3807.34,3807.34,3709.87,3733.63,20395718.0,4104764614.0,3881525907.0,0.005254561862698911
2023-02-27,3695.76,3828.88,3691.67,3802.51,17299557.0,3517673755.0,3881525907.0,0.004456895925595067
2023-02-28,3843.17,3862.85,3751.83,3795.27,11480142.0,2342737529.0,3881525907.0,0.0029576363201122904
2023-03-01,3790.63,3877.52,3767.05,3850.23,15446575.0,3196937763.0,3881525907.0,0.0039795109887437365
