Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08,Idxtrd09
000300,2022/6/22,4331.902,4333.183,4269.246,4270.623,1585658.54,29865626.33,-1.2702,沪深300
000300,2022/6/23,4277.956,4343.878,4260.9,4343.878,1708823.6,32714478.05,1.7153,沪深300
000300,2022/6/24,4354.553,4400.685,4346.122,4394.772,1689721.99,35605475.05,1.1716,沪深300
000300,2022/6/27,4414.332,4472.695,4414.332,4444.264,1773856.76,38143296.63,1.1262,沪深300
000300,2022/6/28,4442.581,4497.895,4407.352,4490.517,1747564.89,36168597.07,1.0407,沪深300
000300,2022/6/29,4472.735,4503.131,4413.996,4421.357,1872766.88,39592610.77,-1.5401,沪深300
000300,2022/6/30,4418.066,4514.997,4418.066,4485.011,1566662.89,35434388.68,1.4397,沪深300
000300,2022/7/1,4489.52,4500.985,4449.291,4466.718,1447795.99,31849213.02,-0.4079,沪深300
000300,2022/7/4,4447.216,4496.034,4427.823,4496.03,1463456.51,35696852.13,0.6562,沪深300
000300,2022/7/5,4505.457,4530.325,4439.451,4489.538,1549624.15,36189185.08,-0.1444,沪深300
000300,2022/7/6,4475.482,4484.362,4393.417,4423.97,1498002.35,34467270.77,-1.4605,沪深300
000300,2022/7/7,4425.281,4457.343,4391.194,4443.474,1326609.06,32813313.37,0.4409,沪深300
000300,2022/7/8,4468.063,4479.494,4426.886,4428.781,1231957.39,30403110.73,-0.3307,沪深300
000300,2022/7/11,4406.148,4406.148,4330.582,4354.617,1344485.78,29919523.34,-1.6746,沪深300
000300,2022/7/12,4352.646,4370.341,4296.622,4313.618,1301878.38,29107231.19,-0.9415,沪深300
000300,2022/7/13,4313.359,4341.466,4284.942,4321.462,1311131.79,28607554.54,0.1818,沪深300
000300,2022/7/14,4308.823,4352.098,4292.76,4322.074,1452509.26,30156986.1,0.0142,沪深300
000300,2022/7/15,4299.471,4344.857,4248.527,4248.527,1502144.53,31679319.27,-1.7017,沪深300
000300,2022/7/18,4262.154,4300.778,4217.506,4292.586,1226011.92,28105512.86,1.037,沪深300
000300,2022/7/19,4288.444,4288.444,4238.824,4269.34,1038057.3,23111773.18,-0.5415,沪深300
000300,2022/7/20,4291.281,4303.367,4269.972,4283.803,944901.44,21230188.14,0.3388,沪深300
000300,2022/7/21,4270.362,4283.147,4236.05,4236.058,1171563.44,23922814.68,-1.1145,沪深300
000300,2022/7/22,4251.787,4275.47,4207.314,4238.234,1038406.24,22429533.35,0.0514,沪深300
000300,2022/7/25,4233.928,4234.845,4201.919,4212.644,836366.64,18813642.67,-0.6038,沪深300
000300,2022/7/26,4220.091,4259.985,4214.534,4245.976,858232.74,19760140.64,0.7912,沪深300
000300,2022/7/27,4236.154,4242.095,4217.281,4225.036,789049.4,19424530.38,-0.4932,沪深300
000300,2022/7/28,4242.274,4267.918,4223.029,4225.673,1075319.3,24387148.65,0.0151,沪深300
000300,2022/7/29,4226.425,4243.514,4160.874,4170.102,1141792.86,25319857.46,-1.3151,沪深300
000300,2022/8/1,4160.648,4196.574,4129.453,4188.678,1077490.29,25112530.86,0.4455,沪深300
000300,2022/8/2,4144.377,4144.377,4071.431,4107.024,1422244.25,28101355.53,-1.9494,沪深300
000300,2022/8/3,4114.825,4150.98,4058.179,4066.975,1166661.24,26869583.48,-0.9751,沪深300
000300,2022/8/4,4089.442,4108.159,4064.659,4101.537,895326.44,21689867.49,0.8498,沪深300
000300,2022/8/5,4109.629,4159.485,4097.863,4156.911,1025710.04,24732590.2,1.3501,沪深300
000300,2022/8/8,4142.111,4155.73,4135.081,4148.075,902081.38,22408081.21,-0.2126,沪深300
000300,2022/8/9,4143.666,4161.809,4131.425,4156.291,841369.59,21422369.23,0.1981,沪深300
000300,2022/8/10,4149.207,4160.787,4092.546,4109.737,855658.39,21744736.85,-1.1201,沪深300
000300,2022/8/11,4130.741,4193.812,4116.056,4193.543,1213850.51,26963099.84,2.0392,沪深300
000300,2022/8/12,4185.42,4202.466,4175.05,4191.152,1068082.95,21920805.53,-0.057,沪深300
000300,2022/8/15,4180.001,4219.918,4174.3,4185.679,1058984.95,24553980.1,-0.1306,沪深300
000300,2022/8/16,4190.527,4208.801,4170.52,4177.837,939061.39,23381858.47,-0.1874,沪深300
000300,2022/8/17,4182.567,4222.787,4155.173,4216.959,1128646.59,25204432.51,0.9364,沪深300
000300,2022/8/18,4205.785,4211.914,4173.541,4180.1,1010526.5,23311549.14,-0.8741,沪深300
000300,2022/8/19,4174.546,4185.658,4151.074,4151.074,1174029.78,26249412.82,-0.6944,沪深300
000300,2022/8/22,4135.162,4183.65,4134.201,4181.397,1124427.2,25974716.37,0.7305,沪深300
000300,2022/8/23,4175.531,4187.388,4147.413,4161.082,1031535.12,23910133.08,-0.4858,沪深300
000300,2022/8/24,4168.576,4174.157,4079.093,4082.42,1190696.79,26284430.93,-1.8904,沪深300
000300,2022/8/25,4093.295,4119.62,4058.745,4116.24,1113207.45,24214958.15,0.8284,沪深300
000300,2022/8/26,4127.814,4139.788,4102.682,4107.546,990004.93,22551919.68,-0.2112,沪深300
000300,2022/8/29,4063.883,4092.947,4059.596,4089.521,943544.32,20308611.47,-0.4388,沪深300
000300,2022/8/30,4088.526,4093.136,4048.524,4075.794,933016.62,19264900.13,-0.3357,沪深300
000300,2022/8/31,4057.144,4112.849,4046.623,4078.84,1324497.65,29297466.55,0.0747,沪深300
000300,2022/9/1,4066.187,4090.885,4041.128,4043.74,973870.71,21089850.35,-0.8605,沪深300
000300,2022/9/2,4054.842,4056.181,4004.911,4023.613,867892.78,18446832.7,-0.4977,沪深300
000300,2022/9/5,4010.405,4016.999,3982.74,4015.426,937671.09,20111869.66,-0.2035,沪深300
000300,2022/9/6,4024.473,4054.004,4009.583,4052.28,1135062.65,23592183.81,0.9178,沪深300
000300,2022/9/7,4032.723,4067.544,4028.374,4054.983,1076780.59,21514715.22,0.0667,沪深300
000300,2022/9/8,4059.169,4067.758,4036.023,4037.684,1008860.49,18688904.8,-0.4266,沪深300
000300,2022/9/9,4050.585,4099.008,4042.25,4093.787,1184271.14,22144254.72,1.3895,沪深300
000300,2022/9/13,4112.012,4128.111,4097.141,4111.115,1117897.37,21852106.21,0.4233,沪深300
000300,2022/9/14,4058.044,4089.058,4047.919,4065.359,907936.81,18548496.51,-1.113,沪深300
000300,2022/9/15,4078.65,4088.808,3998.856,4027.119,1239511.96,25436749.28,-0.9406,沪深300
000300,2022/9/16,4013.583,4019.41,3932.683,3932.683,1371936.55,24125184.01,-2.345,沪深300
000300,2022/9/19,3928.424,3953.649,3910.311,3928,977195.75,18357444.06,-0.1191,沪深300
000300,2022/9/20,3945.647,3957.554,3921.688,3932.836,848241.34,17924815.35,0.1231,沪深300
000300,2022/9/21,3921.318,3924.391,3884.227,3903.735,864583.91,16893907.43,-0.7399,沪深300
000300,2022/9/22,3875.177,3900.274,3860.231,3869.344,809469.19,16113410.28,-0.881,沪深300
000300,2022/9/23,3865.105,3888.396,3829.691,3856.021,943424.62,17290480.74,-0.3443,沪深300
000300,2022/9/26,3829.596,3893.319,3827.95,3836.677,1045260.31,19290620.03,-0.5017,沪深300
000300,2022/9/27,3844.069,3893.028,3827.927,3892.295,888601.6,18595524.74,1.4496,沪深300
000300,2022/9/28,3879.44,3879.44,3828.055,3828.71,865922.13,17243804.28,-1.6336,沪深300
000300,2022/9/29,3864.316,3873.182,3808.65,3827.143,856541.42,17163594,-0.0409,沪深300
000300,2022/9/30,3833.35,3848.602,3801.28,3804.885,785599.66,15869274.88,-0.5816,沪深300
000300,2022/10/10,3806.56,3807.457,3715.714,3720.937,1026475.95,19463590.41,-2.2063,沪深300
000300,2022/10/11,3732.019,3739.808,3706.063,3727.687,839446.25,16680039.49,0.1814,沪深300
000300,2022/10/12,3722.866,3784.306,3661.526,3784.306,1080893.19,21093136.23,1.5189,沪深300
000300,2022/10/13,3756.418,3783.596,3749.639,3752.673,990189.15,19836889.15,-0.8359,沪深300
000300,2022/10/14,3783.316,3863.227,3780.842,3842.47,1162422.93,25655127.2,2.3929,沪深300
000300,2022/10/17,3822.243,3849.621,3809.12,3846.412,1041920.19,22048887.44,0.1026,沪深300
000300,2022/10/18,3865.826,3870.216,3831.172,3838.267,883469.07,18655629.58,-0.2118,沪深300
000300,2022/10/19,3827.466,3840.487,3776.534,3776.534,815748.44,18673640.82,-1.6084,沪深300
000300,2022/10/20,3746.579,3804.247,3726.793,3754.927,902908.95,20378161.89,-0.5721,沪深300
000300,2022/10/21,3753.89,3768.69,3724.69,3742.893,987500.38,18068635.77,-0.3205,沪深300
000300,2022/10/24,3727.915,3762.158,3619.988,3633.373,1300568.64,25945074.31,-2.9261,沪深300
000300,2022/10/25,3621.936,3670.733,3594.701,3627.454,1109538.82,21930275.96,-0.1629,沪深300
000300,2022/10/26,3633.311,3700.88,3633.311,3656.903,1213015.48,24245381.06,0.8118,沪深300
000300,2022/10/27,3667.665,3685.084,3631.064,3631.145,1179986.75,25747331.57,-0.7044,沪深300
000300,2022/10/28,3605.16,3618.864,3533.499,3541.33,1187721.62,24581645.2,-2.4735,沪深300
000300,2022/10/31,3504.507,3553.387,3495.951,3508.703,1384656.55,25657482.21,-0.9213,沪深300
000300,2022/11/1,3519.817,3634.173,3517.621,3634.173,1492866.98,29508992.84,3.576,沪深300
000300,2022/11/2,3620.369,3703.465,3610.803,3677.805,1415929.19,29164824.57,1.2006,沪深300
000300,2022/11/3,3645.06,3670.157,3628.499,3647.897,1105660.35,21537929.8,-0.8132,沪深300
000300,2022/11/4,3646.771,3782.882,3646.771,3767.175,1497349.49,31114547.76,3.2698,沪深300
000300,2022/11/7,3754.523,3792.794,3746.372,3775.297,1298263.71,25119569.99,0.2156,沪深300
000300,2022/11/8,3773.661,3779.116,3723.342,3749.325,990164.51,19335132.49,-0.6879,沪深300
000300,2022/11/9,3750.782,3760.407,3711.268,3714.27,894345.25,17202952.99,-0.935,沪深300
000300,2022/11/10,3685.827,3701.531,3665.059,3685.689,1035093.02,18315530.87,-0.7695,沪深300
000300,2022/11/11,3787.757,3828.9,3747.09,3788.439,1896855.86,34447132.63,2.7878,沪深300
000300,2022/11/14,3818.145,3848.412,3781.778,3794.017,1696650.48,31553685.61,0.1472,沪深300
000300,2022/11/15,3788.926,3871.642,3775.499,3865.973,1515156.5,29626814.28,1.8966,沪深300
000300,2022/11/16,3860.811,3877.678,3829.313,3834.39,1206109.64,23584458.82,-0.8169,沪深300
000300,2022/11/17,3821.271,3821.742,3776.574,3818.664,1059406.32,21954081.13,-0.4101,沪深300
000300,2022/11/18,3823.821,3840.302,3801.569,3801.569,1150787.77,22427613.1,-0.4477,沪深300
000300,2022/11/21,3769.627,3769.873,3733.995,3769.127,958669.66,18823037.37,-0.8534,沪深300
000300,2022/11/22,3766.082,3809.858,3751.045,3769.573,1444863.34,20349082.84,0.0118,沪深300
000300,2022/11/23,3760.216,3791.178,3753.214,3773.529,1445279.11,20107060.12,0.1049,沪深300
000300,2022/11/24,3791.54,3804.899,3751.382,3756.808,1010734.47,16069892.15,-0.4431,沪深300
000300,2022/11/25,3751.282,3790.566,3743.414,3775.776,1429297.11,19171104.07,0.5049,沪深300
000300,2022/11/28,3701.902,3736.081,3672.131,3733.242,1278257.48,19630556.17,-1.1265,沪深300
000300,2022/11/29,3766.57,3854.774,3766.57,3848.422,1787013.92,28906233.64,3.0853,沪深300
000300,2022/11/30,3836.56,3867.659,3833.827,3853.037,1575114,25005146.81,0.1199,沪深300
000300,2022/12/1,3921.295,3944.565,3893.872,3894.769,1699645.85,30667819.57,1.0831,沪深300
000300,2022/12/2,3886.403,3898.115,3865.884,3870.948,1167863.5,20125316.64,-0.6116,沪深300
000300,2022/12/5,3907.638,3947.476,3900.674,3946.876,2017472.21,29661551.23,1.9615,沪深300
000300,2022/12/6,3929.006,3988.901,3922.997,3968.198,1551083.23,27558343.08,0.5402,沪深300
000300,2022/12/7,3956.672,3999.586,3944.183,3958.441,1430013.56,25549082.9,-0.2459,沪深300
000300,2022/12/8,3953.199,3971.493,3941.297,3959.18,1151999.86,19803769.05,0.0187,沪深300
000300,2022/12/9,3961.992,4003.318,3944.44,3998.244,1537749.54,26816678.97,0.9867,沪深300
000300,2022/12/12,3976.172,3983.433,3950.32,3953.443,1259353.68,22760630.09,-1.1205,沪深300
000300,2022/12/13,3953.548,3964.396,3939.98,3945.681,1009941,18402070.01,-0.1963,沪深300
000300,2022/12/14,3952.789,3972.738,3935.767,3954.886,985280.06,19617510.86,0.2333,沪深300
000300,2022/12/15,3954.672,3963.5,3926.5,3951.989,888647.25,18199488.91,-0.0733,沪深300
000300,2022/12/16,3931.232,3960.471,3929.487,3954.227,931785.67,16748844.26,0.0566,沪深300
000300,2022/12/19,3952.771,3966.568,3878.437,3893.221,1069190.75,18080138.77,-1.5428,沪深300
000300,2022/12/20,3881.226,3881.273,3811.476,3829.017,830968.22,16404644.09,-1.6491,沪深300
000300,2022/12/21,3839.001,3853.727,3821.404,3830.538,648392.15,12345004.04,0.0397,沪深300
000300,2022/12/22,3859.204,3882.126,3821.342,3836.028,837051.73,16397030.7,0.1433,沪深300
000300,2022/12/23,3811.616,3848.344,3805.949,3828.219,652781.48,13055941.56,-0.2036,沪深300
000300,2022/12/26,3830.568,3856.807,3827.519,3843.489,730057.12,14869283.24,0.3989,沪深300
000300,2022/12/27,3860.905,3891.85,3856.58,3887.854,775153.5,15203220.66,1.1543,沪深300
000300,2022/12/28,3874.913,3884.721,3854.941,3871.264,844246.56,16067112.2,-0.4267,沪深300
000300,2022/12/29,3854.236,3868.293,3838.48,3856.701,793948.15,14901137.24,-0.3762,沪深300
000300,2022/12/30,3873.936,3887.553,3868.757,3871.634,787732.72,14829504.94,0.3872,沪深300
000300,2023/1/3,3864.836,3893.99,3831.245,3887.899,1150518.75,20754016.6,0.4201,沪深300
000300,2023/1/4,3886.25,3905.903,3873.655,3892.948,1106607.43,19899771.17,0.1299,沪深300
000300,2023/1/5,3913.493,3974.875,3912.26,3968.578,1165023.95,25631260.83,1.9427,沪深300
000300,2023/1/6,3969.549,4000.414,3966.47,3980.889,1109530.38,23574430.56,0.3102,沪深300
000300,2023/1/9,3998.528,4023.09,3990.707,4013.12,1170544.25,23321242.65,0.8096,沪深300
000300,2023/1/10,4014.713,4030.457,4002.23,4017.474,1017511.41,21487116.62,0.1085,沪深300
000300,2023/1/11,4019.884,4043.399,4008.015,4010.031,999978.89,20300026.3,-0.1853,沪深300
000300,2023/1/12,4021.755,4030.288,4003.508,4017.869,905526.27,18368626.81,0.1955,沪深300
000300,2023/1/13,4032.291,4074.377,4027.886,4074.377,958718.96,21217399.75,1.4064,沪深300
000300,2023/1/16,4077.879,4177.104,4076.639,4137.964,1513954.55,31900774.94,1.5607,沪深300
000300,2023/1/17,4138.843,4148.584,4118.157,4137.242,954790.4,20438157.65,-0.0174,沪深300
000300,2023/1/18,4140.102,4151.458,4125.769,4130.314,842006.45,17212617.18,-0.1675,沪深300
000300,2023/1/19,4125.577,4156.008,4105.98,4156.008,946083.98,19269958.98,0.6221,沪深300
000300,2023/1/20,4166.844,4189.831,4161.67,4181.527,1235538.09,22234245.51,0.614,沪深300
000300,2023/1/30,4267.625,4268.152,4197.86,4201.345,1646070.64,33019332.21,0.4739,沪深300
000300,2023/1/31,4200.581,4212.735,4153.048,4156.858,1245508.35,24936532.16,-1.0589,沪深300
000300,2023/2/1,4170.132,4195.933,4137.766,4195.933,1410089.54,26555394.47,0.94,沪深300
000300,2023/2/2,4207.412,4207.412,4170.557,4181.149,1338237.36,26249743.48,-0.3523,沪深300
000300,2023/2/3,4162.026,4162.026,4103.165,4141.632,1170412.21,22691477,-0.9451,沪深300
000300,2023/2/6,4103.831,4105.945,4065.222,4086.878,1101927.17,22634511.4,-1.322,沪深300
000300,2023/2/7,4098.312,4107.344,4077.962,4094.234,913600.72,18353735.16,0.18,沪深300
000300,2023/2/8,4099.857,4111.475,4072.647,4076.141,847860.99,17059175.18,-0.4419,沪深300
000300,2023/2/9,4067.563,4130.857,4064.749,4130.857,1022899.61,21172260.49,1.3423,沪深300
000300,2023/2/10,4124.099,4125.289,4092.347,4106.31,967167.33,19534832.06,-0.5942,沪深300
000300,2023/2/13,4098.88,4146.45,4092.273,4143.574,1288925.77,25199018.16,0.9075,沪深300
000300,2023/2/14,4151.247,4152.049,4125.258,4145.29,1024998.9,20491543.57,0.0414,沪深300
000300,2023/2/15,4146.855,4153.716,4115.967,4123.689,1216645.08,21985552.9,-0.5211,沪深300
000300,2023/2/16,4125.409,4167.9,4068.859,4093.488,1593105.85,28131562.56,-0.7324,沪深300
000300,2023/2/17,4086.224,4104.64,4032.929,4034.507,1161425.89,22573774.7,-1.4408,沪深300
000300,2023/2/20,4039.962,4134.862,4035.476,4133.49,1617944.81,28012296.22,2.4534,沪深300
000300,2023/2/21,4130.063,4151.799,4116.272,4144.354,1457761.73,24967420.1,0.2628,沪深300
000300,2023/2/22,4118.967,4134.876,4101.86,4106.951,1042902.95,19158615.9,-0.9025,沪深300
000300,2023/2/23,4106.214,4132.39,4088.207,4103.646,1035649.06,19719358.24,-0.0805,沪深300
000300,2023/2/24,4100.99,4102.609,4048.237,4061.046,1009894.25,19121046.51,-1.0381,沪深300
000300,2023/2/27,4040.457,4067.03,4034.524,4043.844,937876.3,18795949.11,-0.4236,沪深300
000300,2023/2/28,4058.13,4074.264,4026.448,4069.459,1103235.91,19879971.24,0.6334,沪深300
000300,2023/3/1,4068.733,4135.481,4061.217,4126.942,1560157.94,25537479.1,1.4125,沪深300
000300,2023/3/2,4119.992,4137.253,4113.826,4117.738,1482176.37,23595376.5,-0.223,沪深300
000300,2023/3/3,4126.018,4135.212,4100.383,4130.551,1603317.41,22691454.56,0.3112,沪深300
000300,2023/3/6,4131.153,4132.837,4088.448,4109.01,1629718.07,28307986.2,-0.5215,沪深300
000300,2023/3/7,4103.642,4124.961,4046.568,4048.852,1959120.68,27249199.4,-1.4641,沪深300
000300,2023/3/8,4030.739,4037.287,4011.523,4034.108,1179364.93,19165965.52,-0.3642,沪深300
000300,2023/3/9,4035.843,4043.849,4000.89,4019.851,1165396.29,20173799.07,-0.3534,沪深300
000300,2023/3/10,3991.796,4004.361,3966.428,3967.135,1238554.09,21828695.61,-1.3114,沪深300
000300,2023/3/13,3962.643,4008.686,3962.643,4008.686,1435613.7,24286551.68,1.0474,沪深300
000300,2023/3/14,3999.88,4001.942,3946.941,3984.696,1505441.74,26722484.88,-0.5985,沪深300
000300,2023/3/15,4011.844,4018.75,3986.902,3986.902,1420260.07,23210109.4,0.0554,沪深300
000300,2023/3/16,3958.196,3981.321,3936.476,3939.151,1525156.44,24626428.64,-1.1977,沪深300
000300,2023/3/17,3971.159,4004.215,3945.25,3958.819,1774338.18,30554101.56,0.4993,沪深300
000300,2023/3/20,3962.663,3979.549,3935.016,3939.077,2052649.7,31976003.26,-0.4987,沪深300
000300,2023/3/21,3948.157,3982.705,3948.157,3982.378,1450906.79,25163198.5,1.0993,沪深300
000300,2023/3/22,3993.785,4016.45,3986.709,3999.443,1492289.7,26518099.21,0.4285,沪深300
000300,2023/3/23,3985.993,4039.09,3983.999,4039.09,1588874.21,29647952.95,0.9913,沪深300
000300,2023/3/24,4035.156,4037.842,4017.003,4027.046,1594423.3,29578558.89,-0.2982,沪深300
000300,2023/3/27,4023.303,4023.303,3987.03,4012.477,1684822.79,31547469.69,-0.3618,沪深300
000300,2023/3/28,4015.697,4023.783,3994.6,3999.515,1318951.17,24873692.1,-0.323,沪深300
000300,2023/3/29,4013.593,4017.757,3992.666,4006.144,1337435.1,26386692.27,0.1657,沪深300
000300,2023/3/30,4009.557,4040.502,3983.896,4038.526,1499010.37,28000471.6,0.8083,沪深300
000300,2023/3/31,4045.454,4063.568,4039.959,4050.926,1388425.46,27986368.58,0.307,沪深300
000300,2023/4/3,4059.623,4094.938,4059.061,4090.568,1821243.13,38289555.84,0.9786,沪深300
000300,2023/4/4,4089.293,4103.158,4080.068,4103.105,1971466.31,39444317.51,0.3065,沪深300
000300,2023/4/6,4084.132,4098.833,4078.405,4096.64,1507033.74,32898185.16,-0.1576,沪深300
000300,2023/4/7,4096.901,4131.313,4092.185,4123.28,1286767.38,28656777.19,0.6503,沪深300
000300,2023/4/10,4132.01,4132.295,4099.052,4104.812,1524530.02,34082255.72,-0.4479,沪深300
000300,2023/4/11,4108.506,4116.125,4083.495,4100.148,1539013.33,32419295.2,-0.1136,沪深300
000300,2023/4/12,4102.397,4108.245,4090.278,4097.288,1659652.78,32542522.64,-0.0698,沪深300
000300,2023/4/13,4081.387,4088.881,4059.574,4068.979,1564442.95,30029102.08,-0.6909,沪深300
000300,2023/4/14,4078.97,4098.215,4075.205,4091.999,1506956.82,30620150.14,0.5657,沪深300
000300,2023/4/17,4090.072,4149.384,4089.509,4149.384,1887730.95,34183127.28,1.4024,沪深300
000300,2023/4/18,4139.309,4169.668,4138.462,4162.032,1701841.3,33154566.23,0.3048,沪深300
000300,2023/4/19,4159.394,4159.394,4118.626,4124.559,1625545.92,31221950.45,-0.9004,沪深300
000300,2023/4/20,4122.946,4125.823,4094.002,4113.019,1627066.77,33217240.95,-0.2798,沪深300
000300,2023/4/21,4114.264,4114.264,4031.912,4032.567,1808024.35,34785201.16,-1.956,沪深300
000300,2023/4/24,4031.303,4033.637,3967.907,3982.643,1700992.17,32837561.47,-1.238,沪深300
000300,2023/4/25,3985.106,3991.687,3925.436,3962.666,1725554.09,33111061.98,-0.5016,沪深300
000300,2023/4/26,3950.255,3975.656,3934.663,3959.232,1627020.06,32206281.13,-0.0867,沪深300
000300,2023/4/27,3948.031,3999.13,3942.815,3988.419,1538281.95,30480400.26,0.7372,沪深300
000300,2023/4/28,3993.256,4030.447,3993.256,4029.086,1795084.88,32893629.4,1.0196,沪深300
000300,2023/5/4,4013.471,4035.783,4001.126,4030.247,2275828.46,34549250.6,0.0288,沪深300
000300,2023/5/5,4031.095,4047.602,3998.392,4016.877,2066269.24,30769448.99,-0.3317,沪深300
000300,2023/5/8,4028.106,4070.772,4018.961,4062.662,2555830.85,35953995.42,1.1398,沪深300
000300,2023/5/9,4065.439,4092.85,4026.389,4027.875,2793060.48,39642212.04,-0.8563,沪深300
000300,2023/5/10,4017.936,4019.059,3984.629,3996.87,2075527.09,30948485.17,-0.7698,沪深300
000300,2023/5/11,4005.782,4018.058,3988.482,3990.664,1448046.19,24105207.14,-0.1553,沪深300
000300,2023/5/12,3987.769,3999.383,3937.527,3937.762,1444217.28,22899292.34,-1.3256,沪深300
000300,2023/5/15,3938.83,3998.887,3923.032,3998.887,1762573.62,27953116.35,1.5523,沪深300
000300,2023/5/16,4002.524,4005.015,3966.992,3978.205,1368332.71,23484065.27,-0.5172,沪深300
000300,2023/5/17,3971.702,3982.604,3945.714,3960.165,1184481.85,20519568.6,-0.4535,沪深300
000300,2023/5/18,3965.516,3982.718,3939.553,3956.07,1365339.47,22913418.44,-0.1034,沪深300
000300,2023/5/19,3946.222,3967.282,3928.316,3944.54,1202124.79,20709494.48,-0.2915,沪深300
000300,2023/5/22,3941.002,3985.403,3935.802,3969.328,1091166.05,20218555.02,0.6284,沪深300
000300,2023/5/23,3968.235,3971.939,3913.188,3913.188,1186850.77,18995581.53,-1.4143,沪深300
000300,2023/5/24,3903.782,3903.782,3859.094,3859.094,1372582.65,21176841.05,-1.3824,沪深300
000300,2023/5/25,3851.405,3861.382,3817.837,3850.5,1241507.7,21331362.01,-0.2227,沪深300
000300,2023/5/26,3848.417,3859.629,3815.57,3850.951,1003264.39,19153781.49,0.0117,沪深300
000300,2023/5/29,3862.084,3866.724,3819.182,3833.942,1318599.67,23009560.48,-0.4417,沪深300
000300,2023/5/30,3827.792,3844.005,3789.274,3837.753,1376196.29,24456626.55,0.0994,沪深300
000300,2023/5/31,3827.163,3827.163,3781.403,3798.543,1263873.68,23560612.39,-1.0217,沪深300
000300,2023/6/1,3788.59,3832.205,3786.734,3806.868,1345618.81,24182954.64,0.2192,沪深300
000300,2023/6/2,3821.62,3865.284,3821.62,3861.834,1250151.1,23269654.71,1.4439,沪深300
000300,2023/6/5,3860.556,3860.556,3832.458,3844.249,1161639.89,21114436.01,-0.4554,沪深300
000300,2023/6/6,3840.459,3867.845,3802.845,3808.163,1257812.58,22209172.26,-0.9387,沪深300
000300,2023/6/7,3815.482,3823.112,3780.102,3789.342,988624.32,18987979.22,-0.4942,沪深300
000300,2023/6/8,3791.083,3834.389,3777.775,3820.187,1187009.34,19911930.06,0.814,沪深300
000300,2023/6/9,3822.409,3836.703,3811.219,3836.703,1343198.63,24729608.71,0.4323,沪深300
000300,2023/6/12,3827.325,3859.716,3813.858,3844.432,1267585.43,24079127.05,0.2014,沪深300
000300,2023/6/13,3838.129,3867.303,3833.46,3864.907,1109249.46,22543521.53,0.5326,沪深300
000300,2023/6/14,3872.716,3891.666,3862.061,3864.025,1249557.59,24393258.12,-0.0228,沪深300
000300,2023/6/15,3871.775,3925.499,3871.775,3925.499,1283699.38,28263591.09,1.5909,沪深300
000300,2023/6/16,3932.211,3968.013,3928.542,3963.351,1397600.76,28037476.28,0.9643,沪深300
000300,2023/6/19,3957.033,3957.033,3922.474,3930.908,1349058.48,26821306.86,-0.8186,沪深300
000300,2023/6/20,3926.094,3937.495,3918.473,3924.238,1225203.18,26627408.13,-0.1697,沪深300
000300,2023/6/21,3909.104,3920.128,3864.032,3864.032,1183465.75,24363070.56,-1.5342,沪深300
000300,2023/6/26,3833.444,3841.286,3801.054,3809.696,1339904.19,24771384.58,-1.4062,沪深300
000300,2023/6/27,3811.687,3851.896,3806.324,3845.433,1169926.81,21009771.37,0.9381,沪深300
000300,2023/6/28,3836.609,3846.852,3808.161,3840.799,1070215.41,20618795.99,-0.1205,沪深300
000300,2023/6/29,3836.731,3840.713,3817.376,3821.844,982892.74,20411003.14,-0.4935,沪深300
000300,2023/6/30,3816.335,3860.031,3813.552,3842.452,1012684.29,20814627.29,0.5392,沪深300
000300,2023/7/3,3853.292,3897.327,3853.292,3892.882,1331580.51,25687652.02,1.3124,沪深300
000300,2023/7/4,3888.033,3899.976,3878.398,3899.013,1094945.27,21633561.14,0.1575,沪深300
000300,2023/7/5,3895.195,3899.519,3864.13,3868.805,976363.84,18840026.51,-0.7748,沪深300
000300,2023/7/6,3857.03,3876.89,3836.457,3842.755,1001218.42,18474242.09,-0.6733,沪深300
000300,2023/7/7,3831.596,3844.844,3819.077,3825.699,1009069.2,17391856.07,-0.4438,沪深300
000300,2023/7/10,3841.559,3865.457,3831.92,3844.327,920334.41,18536081.31,0.4869,沪深300
000300,2023/7/11,3853.796,3870.655,3844.524,3869.486,865107.16,17758569.44,0.6544,沪深300
000300,2023/7/12,3864.601,3874.04,3838.563,3843.437,1115220.24,21404651.91,-0.6732,沪深300
000300,2023/7/13,3855.662,3901.102,3855.662,3898.423,1203002.32,23527870.68,1.4306,沪深300
000300,2023/7/14,3904.603,3908.487,3893.786,3899.103,1223648.46,22023046.65,0.0174,沪深300
000300,2023/7/17,3881.623,3881.623,3852.263,3867.175,983401.44,17462355.28,-0.8189,沪深300
000300,2023/7/18,3871.044,3871.044,3844.513,3854.939,914386.15,16710431.51,-0.3164,沪深300
000300,2023/7/19,3848.483,3860.009,3830.407,3850.866,795857,15131148.1,-0.1057,沪深300
000300,2023/7/20,3857.773,3875.624,3818.713,3823.695,920420.76,17432087.21,-0.7056,沪深300
000300,2023/7/21,3816.984,3849.511,3808.803,3821.91,795075.63,15714421.12,-0.0467,沪深300
000300,2023/7/24,3803.349,3828.785,3798.805,3805.221,754835.45,15144836.96,-0.4367,沪深300
