date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,is_extreme,code
2022-03-23,5.79,5.84,5.77,5.81,76958106.0,272345334.0,30755644212.000004,0.0025022433433526674,0.006932409012131657,False,600050
2022-03-24,5.77,5.92,5.74,5.81,111859873.0,397333084.0,30755644212.000004,0.0036370518604307224,0.0,False,600050
2022-03-25,5.79,5.81,5.74,5.76,74241121.0,261448332.0,30755644212.000004,0.002413902322716855,-0.008605851979345935,False,600050
2022-03-28,5.72,5.84,5.66,5.81,91417525.0,320356444.0,30755644212.000004,0.002972382056765093,0.00868055555555558,False,600050
2022-03-29,5.82,5.84,5.77,5.79,47073531.0,166471285.0,30755644212.000004,0.0015305655988058675,-0.0034423407917383297,False,600050
2022-03-30,5.81,5.84,5.77,5.82,70549641.0,249979444.0,30755644212.000004,0.002293876223619256,0.005181347150259086,False,600050
2022-03-31,5.81,5.85,5.79,5.85,57622678.0,205187894.0,30755644212.000004,0.0018735643318931756,0.005154639175257714,False,600050
2022-04-01,5.82,5.89,5.81,5.87,57669691.0,205684322.0,30755644212.000004,0.0018750929293654293,0.0034188034188034067,False,600050
2022-04-06,5.85,5.94,5.84,5.92,90385541.0,324969250.0,30755644212.000004,0.0029388277604256476,0.008517887563884052,False,600050
2022-04-07,5.9,5.92,5.82,5.82,65968933.0,236106099.0,30755644212.000004,0.0021449374477501837,-0.016891891891891886,False,600050
2022-04-08,5.82,5.84,5.77,5.84,58598192.0,207749057.0,30755644212.000004,0.001905282542484888,0.0034364261168384758,False,600050
2022-04-11,5.84,5.85,5.72,5.76,78585946.0,276914429.0,30962411937.0,0.002538108018196412,-0.013698630136986356,False,600050
2022-04-12,5.74,5.85,5.69,5.81,90543645.0,318572032.0,30962411937.0,0.002924308519124138,0.00868055555555558,False,600050
2022-04-13,5.81,5.89,5.77,5.79,67747527.0,241111850.0,30962411937.0,0.002188057155813559,-0.0034423407917383297,False,600050
2022-04-14,5.81,5.84,5.79,5.81,52201940.0,185109752.0,30962411937.0,0.001685977827122015,0.003454231433505983,False,600050
2022-04-15,5.79,5.84,5.77,5.79,52568360.0,186129398.0,30962411937.0,0.0016978121764855453,-0.0034423407917383297,False,600050
2022-04-18,5.77,5.79,5.74,5.76,50089800.0,175874030.0,30962411937.0,0.0016177615652785376,-0.005181347150259086,False,600050
2022-04-19,5.76,5.81,5.74,5.81,56461857.0,199133332.0,30962411937.0,0.0018235613270337066,0.00868055555555558,False,600050
2022-04-20,5.82,5.85,5.79,5.82,57029275.0,202392489.0,30962411937.0,0.0018418873541259932,0.001721170395869276,False,600050
2022-04-21,5.81,5.84,5.67,5.71,87390773.0,306993249.0,30962411937.0,0.002822479501203466,-0.018900343642611728,False,600050
2022-04-22,5.71,5.81,5.66,5.77,85833635.0,300346937.0,30962411937.0,0.0027721882641006087,0.010507880910682887,False,600050
2022-04-25,5.74,5.82,5.63,5.63,133006079.0,466665238.0,30962411937.0,0.004295727324816646,-0.02426343154246091,False,600050
2022-04-26,5.64,5.72,5.63,5.63,101062867.0,349144119.0,30962411937.0,0.0032640502040227086,0.0,False,600050
2022-04-27,5.59,5.72,5.56,5.69,117052879.0,404684860.0,30962411937.0,0.0037804832271520206,0.010657193605683846,False,600050
2022-04-28,5.67,5.74,5.61,5.72,90235267.0,312155201.0,30962411937.0,0.0029143487653224163,0.005272407732864526,False,600050
2022-04-29,5.71,5.82,5.69,5.77,77378675.0,271645843.0,30962411937.0,0.0024991165144835725,0.00874125874125875,False,600050
2022-05-05,5.77,5.82,5.76,5.79,67435852.0,238267521.0,30962411937.0,0.0021779909180594014,0.0034662045060658286,False,600050
2022-05-06,5.74,5.76,5.67,5.67,54386401.0,189534007.0,30962411937.0,0.0017565298566100528,-0.020725388601036343,False,600050
2022-05-09,5.66,5.74,5.66,5.71,39131070.0,136129166.0,30962411937.0,0.0012638249913999263,0.007054673721340388,False,600050
2022-05-10,5.67,5.76,5.64,5.74,67093766.0,233337439.0,30962411937.0,0.0021669424893809106,0.005253940455341555,False,600050
2022-05-11,5.72,5.79,5.71,5.72,68393940.0,239734484.0,30962411937.0,0.0022089345022333166,-0.0034843205574913716,False,600050
2022-05-12,5.71,5.74,5.69,5.72,50786659.0,176942021.0,30962411937.0,0.0016402681775352934,0.0,False,600050
2022-05-13,5.71,5.76,5.71,5.76,46230472.0,161697317.0,30962411937.0,0.001493115978628096,0.006993006993007089,False,600050
2022-05-16,5.76,5.77,5.71,5.72,41196821.0,144040115.0,30962411937.0,0.0013305430172502132,-0.00694444444444442,False,600050
2022-05-17,5.71,5.76,5.71,5.76,42828540.0,149611213.0,30962411937.0,0.0013832430137272352,0.006993006993007089,False,600050
2022-05-18,5.76,5.76,5.71,5.72,51132840.0,178670545.0,30962411937.0,0.00165144886335216,-0.00694444444444442,False,600050
2022-05-19,5.69,5.76,5.67,5.76,62377649.0,217466302.0,30962411937.0,0.002014624995201323,0.006993006993007089,False,600050
2022-05-20,5.76,5.81,5.74,5.81,74710398.0,263034421.0,30962411937.0,0.0024129385705485454,0.00868055555555558,False,600050
